@relation LoLDiamondData
@attribute gameId real
@attribute blueWins real
@attribute blueWardsPlaced real
@attribute blueWardsDestroyed real
@attribute blueFirstBlood real
@attribute blueKills real
@attribute blueDeaths real
@attribute blueAssists real
@attribute blueEliteMonsters real
@attribute blueDragons real
@attribute blueHeralds real
@attribute blueTowersDestroyed real
@attribute blueTotalGold real
@attribute blueAvgLevel real
@attribute blueTotalExperience real
@attribute blueTotalMinionsKilled real
@attribute blueTotalJungleMinionsKilled real
@attribute blueGoldDiff real
@attribute blueExperienceDiff real
@attribute blueCSPerMin real
@attribute blueGoldPerMin real
@attribute redWardsPlaced real
@attribute redWardsDestroyed real
@attribute redFirstBlood real
@attribute redKills real
@attribute redDeaths real
@attribute redAssists real
@attribute redEliteMonsters real
@attribute redDragons real
@attribute redHeralds real
@attribute redTowersDestroyed real
@attribute redTotalGold real
@attribute redAvgLevel real
@attribute redTotalExperience real
@attribute redTotalMinionsKilled real
@attribute redTotalJungleMinionsKilled real
@attribute redGoldDiff real
@attribute redExperienceDiff real
@attribute redCSPerMin real
@attribute redGoldPerMin real
@data
4489550843.0,1.0,16.0,2.0,1.0,6.0,3.0,5.0,1.0,1.0,0.0,0.0,16931.0,7.0,18085.0,225.0,54.0,2443.0,1566.0,22.5,1693.1,15.0,2.0,0.0,3.0,6.0,4.0,0.0,0.0,0.0,0.0,14488.0,6.4,16519.0,201.0,61.0,-2443.0,-1566.0,20.1,1448.8
4524701312.0,1.0,16.0,2.0,1.0,6.0,5.0,5.0,2.0,1.0,1.0,0.0,16555.0,6.8,18782.0,224.0,57.0,-11.0,-176.0,22.4,1655.5,18.0,1.0,0.0,5.0,6.0,5.0,0.0,0.0,0.0,0.0,16566.0,7.4,18958.0,227.0,56.0,11.0,176.0,22.7,1656.6
4490153462.0,1.0,12.0,0.0,0.0,5.0,6.0,8.0,1.0,1.0,0.0,0.0,16891.0,6.8,18030.0,185.0,48.0,286.0,17.0,18.5,1689.1,44.0,4.0,1.0,6.0,5.0,12.0,0.0,0.0,0.0,0.0,16605.0,6.8,18013.0,214.0,47.0,-286.0,-17.0,21.4,1660.5
4502297992.0,0.0,16.0,15.0,1.0,6.0,7.0,6.0,2.0,1.0,1.0,0.0,16940.0,6.8,17580.0,222.0,39.0,90.0,-819.0,22.2,1694.0,40.0,2.0,0.0,7.0,6.0,5.0,0.0,0.0,0.0,0.0,16850.0,7.0,18399.0,219.0,48.0,-90.0,819.0,21.9,1685.0
4491389277.0,1.0,11.0,1.0,0.0,7.0,6.0,5.0,0.0,0.0,0.0,0.0,17242.0,7.2,19085.0,236.0,53.0,403.0,1790.0,23.6,1724.2,14.0,2.0,1.0,6.0,7.0,9.0,0.0,0.0,0.0,0.0,16839.0,6.8,17295.0,216.0,47.0,-403.0,-1790.0,21.6,1683.9
4522856174.0,1.0,16.0,6.0,1.0,8.0,1.0,12.0,0.0,0.0,0.0,0.0,17734.0,7.4,19335.0,207.0,52.0,3135.0,2622.0,20.7,1773.4,16.0,5.0,0.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,14599.0,6.6,16713.0,228.0,60.0,-3135.0,-2622.0,22.8,1459.9
4491480186.0,0.0,17.0,2.0,0.0,10.0,8.0,11.0,0.0,0.0,0.0,0.0,17982.0,7.2,18544.0,204.0,51.0,372.0,160.0,20.4,1798.2,15.0,2.0,1.0,8.0,10.0,8.0,1.0,1.0,0.0,0.0,17610.0,7.0,18384.0,223.0,50.0,-372.0,-160.0,22.3,1761.0
4518344857.0,1.0,30.0,4.0,0.0,6.0,8.0,10.0,1.0,1.0,0.0,0.0,16162.0,7.0,18095.0,211.0,48.0,-1636.0,-872.0,21.1,1616.2,18.0,3.0,1.0,8.0,6.0,14.0,0.0,0.0,0.0,0.0,17798.0,7.2,18967.0,226.0,60.0,1636.0,872.0,22.6,1779.8
4515426111.0,1.0,15.0,3.0,1.0,12.0,1.0,11.0,2.0,1.0,1.0,0.0,18574.0,7.2,19415.0,227.0,56.0,5586.0,4058.0,22.7,1857.4,17.0,3.0,0.0,1.0,12.0,1.0,0.0,0.0,0.0,0.0,12988.0,6.4,15357.0,187.0,32.0,-5586.0,-4058.0,18.7,1298.8
4511966451.0,0.0,13.0,2.0,0.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,15123.0,6.8,17214.0,232.0,60.0,-2105.0,-1094.0,23.2,1512.3,15.0,2.0,1.0,5.0,2.0,6.0,1.0,1.0,0.0,0.0,17228.0,6.8,18308.0,234.0,48.0,2105.0,1094.0,23.4,1722.8
4519227071.0,1.0,14.0,2.0,0.0,6.0,8.0,4.0,1.0,0.0,1.0,0.0,16075.0,7.0,18425.0,211.0,60.0,-1374.0,-653.0,21.1,1607.5,16.0,5.0,1.0,8.0,6.0,8.0,1.0,1.0,0.0,0.0,17449.0,7.2,19078.0,237.0,43.0,1374.0,653.0,23.7,1744.9
4493419240.0,0.0,13.0,3.0,0.0,3.0,8.0,4.0,0.0,0.0,0.0,0.0,14443.0,6.6,16433.0,198.0,40.0,-2166.0,-2885.0,19.8,1444.3,18.0,5.0,1.0,8.0,3.0,5.0,1.0,0.0,1.0,0.0,16609.0,7.0,19318.0,188.0,55.0,2166.0,2885.0,18.8,1660.9
4479961520.0,1.0,14.0,2.0,0.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,16656.0,7.2,18582.0,252.0,42.0,930.0,275.0,25.2,1665.6,13.0,3.0,1.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,15726.0,7.2,18307.0,205.0,48.0,-930.0,-275.0,20.5,1572.6
4524526472.0,0.0,16.0,1.0,0.0,5.0,8.0,5.0,1.0,1.0,0.0,0.0,15938.0,6.8,17247.0,196.0,49.0,-950.0,-650.0,19.6,1593.8,103.0,1.0,1.0,8.0,5.0,8.0,0.0,0.0,0.0,0.0,16888.0,6.8,17897.0,185.0,65.0,950.0,650.0,18.5,1688.8
4464951728.0,1.0,17.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,14116.0,6.8,16837.0,217.0,51.0,-2421.0,-1685.0,21.7,1411.6,18.0,5.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,16537.0,6.8,18522.0,264.0,47.0,2421.0,1685.0,26.4,1653.7
4482394402.0,1.0,19.0,3.0,0.0,8.0,9.0,10.0,0.0,0.0,0.0,0.0,17054.0,7.0,17591.0,211.0,40.0,-891.0,-633.0,21.1,1705.4,14.0,2.0,1.0,9.0,8.0,13.0,1.0,1.0,0.0,0.0,17945.0,7.0,18224.0,219.0,32.0,891.0,633.0,21.9,1794.5
4518002897.0,1.0,38.0,3.0,0.0,4.0,5.0,2.0,0.0,0.0,0.0,0.0,15306.0,7.2,17734.0,226.0,48.0,-211.0,232.0,22.6,1530.6,18.0,2.0,1.0,5.0,4.0,7.0,1.0,1.0,0.0,0.0,15517.0,7.0,17502.0,202.0,56.0,211.0,-232.0,20.2,1551.7
4477006616.0,1.0,14.0,1.0,1.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,16193.0,7.0,18763.0,235.0,64.0,-405.0,-1523.0,23.5,1619.3,18.0,3.0,0.0,5.0,4.0,7.0,2.0,1.0,1.0,0.0,16598.0,7.4,20286.0,248.0,65.0,405.0,1523.0,24.8,1659.8
4440191249.0,1.0,15.0,1.0,1.0,10.0,7.0,8.0,0.0,0.0,0.0,0.0,18126.0,7.2,18581.0,222.0,40.0,2361.0,2502.0,22.2,1812.6,10.0,1.0,0.0,7.0,10.0,4.0,1.0,1.0,0.0,0.0,15765.0,6.2,16079.0,176.0,40.0,-2361.0,-2502.0,17.6,1576.5
4500995168.0,1.0,15.0,2.0,0.0,8.0,9.0,11.0,1.0,1.0,0.0,0.0,17592.0,6.8,17635.0,214.0,52.0,-134.0,-565.0,21.4,1759.2,18.0,3.0,1.0,9.0,8.0,10.0,0.0,0.0,0.0,0.0,17726.0,7.0,18200.0,221.0,45.0,134.0,565.0,22.1,1772.6
4522793625.0,1.0,18.0,1.0,1.0,7.0,4.0,16.0,1.0,1.0,0.0,0.0,16282.0,6.4,16018.0,173.0,57.0,2062.0,1120.0,17.3,1628.2,16.0,1.0,0.0,4.0,7.0,9.0,0.0,0.0,0.0,0.0,14220.0,6.4,14898.0,174.0,44.0,-2062.0,-1120.0,17.4,1422.0
4474892602.0,1.0,16.0,1.0,1.0,6.0,3.0,7.0,1.0,0.0,1.0,0.0,17167.0,6.8,18274.0,247.0,59.0,2089.0,1771.0,24.7,1716.7,11.0,2.0,0.0,3.0,6.0,4.0,1.0,1.0,0.0,0.0,15078.0,6.4,16503.0,202.0,50.0,-2089.0,-1771.0,20.2,1507.8
4493006116.0,0.0,15.0,3.0,0.0,7.0,16.0,6.0,0.0,0.0,0.0,0.0,15679.0,6.4,16096.0,172.0,42.0,-5377.0,-3249.0,17.2,1567.9,13.0,2.0,1.0,16.0,7.0,22.0,2.0,1.0,1.0,0.0,21056.0,7.2,19345.0,230.0,60.0,5377.0,3249.0,23.0,2105.6
4524222412.0,1.0,14.0,2.0,1.0,7.0,7.0,5.0,1.0,1.0,0.0,0.0,16045.0,6.8,17256.0,216.0,48.0,-282.0,-79.0,21.6,1604.5,12.0,1.0,0.0,7.0,7.0,9.0,1.0,0.0,1.0,0.0,16327.0,7.0,17335.0,182.0,53.0,282.0,79.0,18.2,1632.7
4496972766.0,0.0,15.0,3.0,0.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0,16564.0,7.0,18202.0,213.0,49.0,-443.0,-447.0,21.3,1656.4,14.0,2.0,1.0,7.0,6.0,4.0,0.0,0.0,0.0,0.0,17007.0,7.0,18649.0,216.0,46.0,443.0,447.0,21.6,1700.7
4520803035.0,0.0,11.0,4.0,0.0,2.0,8.0,3.0,0.0,0.0,0.0,0.0,14376.0,6.8,17660.0,208.0,60.0,-3122.0,-1229.0,20.8,1437.6,38.0,3.0,1.0,8.0,2.0,8.0,0.0,0.0,0.0,0.0,17498.0,7.0,18889.0,231.0,36.0,3122.0,1229.0,23.1,1749.8
4488885595.0,0.0,15.0,4.0,0.0,2.0,5.0,1.0,1.0,1.0,0.0,0.0,14128.0,6.6,16843.0,214.0,45.0,-2425.0,-1778.0,21.4,1412.8,19.0,3.0,1.0,5.0,2.0,4.0,0.0,0.0,0.0,0.0,16553.0,7.2,18621.0,233.0,55.0,2425.0,1778.0,23.3,1655.3
4487026164.0,1.0,12.0,4.0,0.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,14584.0,6.8,17432.0,201.0,45.0,-813.0,840.0,20.1,1458.4,22.0,1.0,1.0,5.0,3.0,5.0,1.0,1.0,0.0,0.0,15397.0,6.6,16592.0,195.0,52.0,813.0,-840.0,19.5,1539.7
4473156248.0,1.0,20.0,6.0,0.0,9.0,8.0,8.0,0.0,0.0,0.0,0.0,18457.0,7.2,19590.0,218.0,64.0,1378.0,1678.0,21.8,1845.7,17.0,3.0,1.0,8.0,9.0,5.0,2.0,1.0,1.0,0.0,17079.0,6.8,17912.0,219.0,70.0,-1378.0,-1678.0,21.9,1707.9
4518151873.0,0.0,31.0,5.0,0.0,7.0,7.0,6.0,0.0,0.0,0.0,0.0,18282.0,7.0,19001.0,240.0,56.0,1542.0,1059.0,24.0,1828.2,18.0,2.0,1.0,7.0,7.0,7.0,1.0,1.0,0.0,0.0,16740.0,7.0,17942.0,212.0,59.0,-1542.0,-1059.0,21.2,1674.0
4454844515.0,0.0,88.0,3.0,0.0,7.0,11.0,10.0,0.0,0.0,0.0,0.0,17130.0,7.0,18060.0,232.0,36.0,-1553.0,-424.0,23.2,1713.0,17.0,3.0,1.0,11.0,7.0,16.0,1.0,1.0,0.0,0.0,18683.0,7.0,18484.0,247.0,43.0,1553.0,424.0,24.7,1868.3
4524019093.0,1.0,16.0,4.0,1.0,8.0,0.0,12.0,1.0,1.0,0.0,0.0,17759.0,7.4,19034.0,249.0,55.0,4250.0,2686.0,24.9,1775.9,15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,13509.0,6.4,16348.0,223.0,49.0,-4250.0,-2686.0,22.3,1350.9
4517744758.0,1.0,15.0,2.0,1.0,8.0,3.0,7.0,1.0,0.0,1.0,0.0,17194.0,7.2,18529.0,197.0,48.0,2772.0,2140.0,19.7,1719.4,56.0,3.0,0.0,3.0,8.0,3.0,0.0,0.0,0.0,0.0,14422.0,6.6,16389.0,188.0,44.0,-2772.0,-2140.0,18.8,1442.2
4472664560.0,1.0,17.0,1.0,1.0,6.0,6.0,8.0,1.0,1.0,0.0,0.0,16527.0,7.0,18240.0,225.0,59.0,-484.0,-1416.0,22.5,1652.7,13.0,1.0,0.0,6.0,6.0,5.0,0.0,0.0,0.0,0.0,17011.0,7.4,19656.0,221.0,67.0,484.0,1416.0,22.1,1701.1
4506715219.0,1.0,15.0,5.0,1.0,7.0,4.0,12.0,2.0,1.0,1.0,0.0,17915.0,7.0,18641.0,223.0,64.0,1110.0,-544.0,22.3,1791.5,13.0,2.0,0.0,4.0,7.0,6.0,0.0,0.0,0.0,0.0,16805.0,7.2,19185.0,235.0,72.0,-1110.0,544.0,23.5,1680.5
4525069847.0,0.0,15.0,5.0,0.0,5.0,4.0,6.0,1.0,0.0,1.0,1.0,17610.0,6.8,18110.0,232.0,57.0,1467.0,11.0,23.2,1761.0,46.0,1.0,1.0,4.0,5.0,6.0,1.0,1.0,0.0,0.0,16143.0,7.0,18099.0,222.0,56.0,-1467.0,-11.0,22.2,1614.3
4452361884.0,1.0,16.0,2.0,1.0,12.0,10.0,20.0,2.0,1.0,1.0,0.0,19453.0,6.8,18043.0,165.0,64.0,1095.0,94.0,16.5,1945.3,15.0,1.0,0.0,10.0,12.0,17.0,0.0,0.0,0.0,0.0,18358.0,6.8,17949.0,227.0,56.0,-1095.0,-94.0,22.7,1835.8
4440050075.0,1.0,17.0,1.0,1.0,7.0,1.0,5.0,1.0,1.0,0.0,1.0,18772.0,7.2,18771.0,255.0,55.0,5169.0,2153.0,25.5,1877.2,10.0,3.0,0.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,13603.0,6.6,16618.0,200.0,48.0,-5169.0,-2153.0,20.0,1360.3
4510518816.0,0.0,15.0,2.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,14626.0,6.6,17441.0,229.0,56.0,-1547.0,-916.0,22.9,1462.6,15.0,2.0,1.0,3.0,1.0,4.0,2.0,1.0,1.0,0.0,16173.0,7.2,18357.0,246.0,60.0,1547.0,916.0,24.6,1617.3
4496656923.0,1.0,22.0,5.0,1.0,13.0,3.0,21.0,0.0,0.0,0.0,0.0,20387.0,7.0,18610.0,232.0,35.0,5680.0,2175.0,23.2,2038.7,18.0,4.0,0.0,3.0,13.0,4.0,1.0,1.0,0.0,0.0,14707.0,6.4,16435.0,196.0,48.0,-5680.0,-2175.0,19.6,1470.7
4522525839.0,0.0,15.0,3.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,17256.0,7.0,18564.0,236.0,47.0,823.0,-164.0,23.6,1725.6,15.0,2.0,0.0,6.0,6.0,7.0,0.0,0.0,0.0,0.0,16433.0,7.0,18728.0,230.0,48.0,-823.0,164.0,23.0,1643.3
4511649703.0,1.0,62.0,2.0,1.0,6.0,1.0,8.0,2.0,1.0,1.0,0.0,16601.0,7.0,18535.0,231.0,44.0,1799.0,442.0,23.1,1660.1,15.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,14802.0,6.8,18093.0,231.0,72.0,-1799.0,-442.0,23.1,1480.2
4451402051.0,0.0,21.0,4.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,14672.0,6.8,17598.0,247.0,50.0,-757.0,569.0,24.7,1467.2,19.0,4.0,1.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,15429.0,6.6,17029.0,242.0,48.0,757.0,-569.0,24.2,1542.9
4467311315.0,1.0,91.0,2.0,1.0,8.0,6.0,9.0,1.0,1.0,0.0,0.0,17001.0,6.8,17576.0,187.0,47.0,91.0,-339.0,18.7,1700.1,16.0,6.0,0.0,6.0,8.0,6.0,0.0,0.0,0.0,0.0,16910.0,7.0,17915.0,237.0,44.0,-91.0,339.0,23.7,1691.0
4515311611.0,0.0,39.0,5.0,0.0,8.0,11.0,6.0,1.0,0.0,1.0,1.0,18213.0,6.8,18240.0,217.0,55.0,-1538.0,-370.0,21.7,1821.3,21.0,8.0,1.0,11.0,8.0,16.0,1.0,1.0,0.0,1.0,19751.0,7.2,18610.0,225.0,48.0,1538.0,370.0,22.5,1975.1
4524615195.0,1.0,12.0,2.0,0.0,10.0,8.0,9.0,2.0,1.0,1.0,0.0,19862.0,7.8,20693.0,252.0,64.0,2228.0,1524.0,25.2,1986.2,15.0,0.0,1.0,8.0,10.0,8.0,0.0,0.0,0.0,0.0,17634.0,7.2,19169.0,228.0,57.0,-2228.0,-1524.0,22.8,1763.4
4521321168.0,0.0,16.0,3.0,1.0,9.0,1.0,10.0,0.0,0.0,0.0,0.0,18179.0,7.2,19225.0,242.0,60.0,4869.0,3243.0,24.2,1817.9,15.0,2.0,0.0,1.0,9.0,0.0,1.0,1.0,0.0,0.0,13310.0,6.4,15982.0,210.0,44.0,-4869.0,-3243.0,21.0,1331.0
4491850412.0,1.0,19.0,4.0,0.0,4.0,2.0,7.0,0.0,0.0,0.0,0.0,15796.0,6.8,17499.0,234.0,46.0,640.0,-120.0,23.4,1579.6,16.0,6.0,1.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,15156.0,7.0,17619.0,236.0,49.0,-640.0,120.0,23.6,1515.6
4481745211.0,1.0,28.0,7.0,0.0,6.0,9.0,7.0,0.0,0.0,0.0,0.0,15377.0,6.6,16348.0,177.0,43.0,-1871.0,-1775.0,17.7,1537.7,21.0,7.0,1.0,9.0,6.0,6.0,0.0,0.0,0.0,0.0,17248.0,7.0,18123.0,227.0,32.0,1871.0,1775.0,22.7,1724.8
4472572307.0,0.0,16.0,1.0,0.0,5.0,7.0,4.0,0.0,0.0,0.0,0.0,14874.0,6.6,16128.0,182.0,32.0,-2189.0,-1838.0,18.2,1487.4,49.0,7.0,1.0,7.0,5.0,7.0,1.0,1.0,0.0,0.0,17063.0,6.8,17966.0,207.0,61.0,2189.0,1838.0,20.7,1706.3
4522459455.0,0.0,19.0,3.0,1.0,7.0,9.0,8.0,0.0,0.0,0.0,0.0,17780.0,6.6,17456.0,245.0,40.0,474.0,-775.0,24.5,1778.0,14.0,2.0,0.0,9.0,7.0,10.0,0.0,0.0,0.0,0.0,17306.0,7.0,18231.0,207.0,51.0,-474.0,775.0,20.7,1730.6
4513892324.0,0.0,14.0,2.0,0.0,7.0,12.0,8.0,0.0,0.0,0.0,0.0,16804.0,6.6,16732.0,184.0,52.0,-1072.0,-646.0,18.4,1680.4,12.0,3.0,1.0,12.0,7.0,16.0,0.0,0.0,0.0,0.0,17876.0,7.0,17378.0,194.0,24.0,1072.0,646.0,19.4,1787.6
4522503290.0,0.0,16.0,3.0,1.0,7.0,13.0,9.0,0.0,0.0,0.0,0.0,17372.0,6.8,17530.0,202.0,56.0,-2817.0,-1700.0,20.2,1737.2,21.0,1.0,0.0,13.0,7.0,17.0,1.0,1.0,0.0,0.0,20189.0,7.2,19230.0,218.0,58.0,2817.0,1700.0,21.8,2018.9
4502582060.0,1.0,17.0,4.0,0.0,4.0,3.0,7.0,1.0,1.0,0.0,0.0,15162.0,6.6,16973.0,195.0,49.0,-243.0,-465.0,19.5,1516.2,21.0,2.0,1.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,15405.0,6.6,17438.0,235.0,53.0,243.0,465.0,23.5,1540.5
4522240488.0,0.0,18.0,5.0,0.0,3.0,3.0,7.0,1.0,1.0,0.0,0.0,14742.0,6.6,16390.0,202.0,57.0,-1517.0,-1565.0,20.2,1474.2,16.0,4.0,1.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,16259.0,7.0,17955.0,255.0,49.0,1517.0,1565.0,25.5,1625.9
4448069997.0,0.0,13.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,13078.0,6.2,15827.0,184.0,61.0,-3205.0,-3400.0,18.4,1307.8,30.0,5.0,1.0,6.0,0.0,4.0,1.0,1.0,0.0,0.0,16283.0,7.4,19227.0,210.0,54.0,3205.0,3400.0,21.0,1628.3
4519920024.0,0.0,14.0,3.0,0.0,2.0,5.0,4.0,0.0,0.0,0.0,0.0,13886.0,6.6,17234.0,203.0,45.0,-2820.0,-2751.0,20.3,1388.6,17.0,3.0,1.0,5.0,2.0,1.0,1.0,1.0,0.0,0.0,16706.0,7.4,19985.0,255.0,72.0,2820.0,2751.0,25.5,1670.6
4524264644.0,1.0,19.0,4.0,1.0,7.0,3.0,13.0,1.0,1.0,0.0,0.0,16632.0,6.8,16709.0,212.0,32.0,1722.0,1010.0,21.2,1663.2,20.0,5.0,0.0,3.0,7.0,4.0,0.0,0.0,0.0,0.0,14910.0,6.2,15699.0,224.0,44.0,-1722.0,-1010.0,22.4,1491.0
4520641910.0,1.0,14.0,0.0,1.0,6.0,2.0,5.0,2.0,1.0,1.0,0.0,17215.0,7.0,19549.0,264.0,57.0,1978.0,1595.0,26.4,1721.5,13.0,1.0,0.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,15237.0,7.0,17954.0,199.0,71.0,-1978.0,-1595.0,19.9,1523.7
4505843833.0,1.0,15.0,5.0,1.0,11.0,9.0,8.0,0.0,0.0,0.0,0.0,17528.0,7.0,18271.0,191.0,48.0,171.0,618.0,19.1,1752.8,37.0,3.0,0.0,9.0,11.0,10.0,0.0,0.0,0.0,0.0,17357.0,6.6,17653.0,209.0,32.0,-171.0,-618.0,20.9,1735.7
4503939692.0,0.0,13.0,4.0,0.0,5.0,3.0,9.0,1.0,1.0,0.0,0.0,16555.0,7.2,19152.0,252.0,52.0,659.0,405.0,25.2,1655.5,15.0,1.0,1.0,3.0,5.0,3.0,1.0,0.0,1.0,0.0,15896.0,7.0,18747.0,238.0,57.0,-659.0,-405.0,23.8,1589.6
4521916214.0,1.0,16.0,8.0,0.0,6.0,11.0,7.0,1.0,1.0,0.0,0.0,15246.0,6.6,16135.0,174.0,43.0,-2974.0,-2746.0,17.4,1524.6,26.0,3.0,1.0,11.0,6.0,9.0,1.0,0.0,1.0,0.0,18220.0,7.2,18881.0,198.0,59.0,2974.0,2746.0,19.8,1822.0
4506788897.0,0.0,94.0,3.0,0.0,3.0,9.0,3.0,0.0,0.0,0.0,0.0,14033.0,6.2,15049.0,184.0,44.0,-3078.0,-3306.0,18.4,1403.3,22.0,2.0,1.0,9.0,3.0,10.0,1.0,1.0,0.0,0.0,17111.0,7.4,18355.0,204.0,52.0,3078.0,3306.0,20.4,1711.1
4521424727.0,0.0,17.0,3.0,1.0,7.0,6.0,6.0,0.0,0.0,0.0,0.0,16778.0,7.0,17473.0,205.0,59.0,1153.0,282.0,20.5,1677.8,18.0,2.0,0.0,6.0,7.0,9.0,1.0,1.0,0.0,0.0,15625.0,6.6,17191.0,203.0,52.0,-1153.0,-282.0,20.3,1562.5
4494894166.0,1.0,15.0,2.0,1.0,11.0,5.0,8.0,2.0,1.0,1.0,0.0,18960.0,7.4,20136.0,225.0,63.0,3878.0,2862.0,22.5,1896.0,15.0,3.0,0.0,5.0,11.0,3.0,0.0,0.0,0.0,0.0,15082.0,6.8,17274.0,204.0,43.0,-3878.0,-2862.0,20.4,1508.2
4518445145.0,1.0,15.0,1.0,1.0,5.0,1.0,5.0,2.0,1.0,1.0,0.0,17065.0,7.0,18930.0,220.0,54.0,2717.0,1557.0,22.0,1706.5,12.0,4.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,14348.0,7.0,17373.0,227.0,62.0,-2717.0,-1557.0,22.7,1434.8
4511985259.0,1.0,88.0,4.0,1.0,9.0,7.0,8.0,0.0,0.0,0.0,0.0,18283.0,7.4,19207.0,243.0,44.0,3038.0,3164.0,24.3,1828.3,21.0,7.0,0.0,7.0,9.0,5.0,1.0,1.0,0.0,0.0,15245.0,6.4,16043.0,147.0,52.0,-3038.0,-3164.0,14.7,1524.5
4470447299.0,0.0,17.0,3.0,0.0,4.0,7.0,6.0,0.0,0.0,0.0,0.0,15190.0,6.6,16345.0,196.0,47.0,-1903.0,-584.0,19.6,1519.0,42.0,4.0,1.0,7.0,4.0,14.0,1.0,1.0,0.0,0.0,17093.0,6.6,16929.0,206.0,64.0,1903.0,584.0,20.6,1709.3
4447747806.0,1.0,15.0,0.0,1.0,9.0,5.0,8.0,0.0,0.0,0.0,0.0,18192.0,6.8,18534.0,229.0,44.0,3518.0,2843.0,22.9,1819.2,12.0,0.0,0.0,5.0,9.0,7.0,1.0,1.0,0.0,0.0,14674.0,6.4,15691.0,188.0,32.0,-3518.0,-2843.0,18.8,1467.4
4492269154.0,1.0,15.0,3.0,0.0,7.0,7.0,12.0,0.0,0.0,0.0,0.0,17329.0,6.8,17342.0,212.0,60.0,216.0,259.0,21.2,1732.9,49.0,2.0,1.0,7.0,7.0,12.0,0.0,0.0,0.0,0.0,17113.0,6.8,17083.0,181.0,52.0,-216.0,-259.0,18.1,1711.3
4463540440.0,0.0,34.0,2.0,1.0,5.0,8.0,3.0,0.0,0.0,0.0,0.0,16422.0,7.0,18934.0,247.0,52.0,-509.0,-196.0,24.7,1642.2,15.0,1.0,0.0,8.0,5.0,8.0,1.0,1.0,0.0,0.0,16931.0,6.8,19130.0,218.0,48.0,509.0,196.0,21.8,1693.1
4445986200.0,0.0,12.0,1.0,0.0,9.0,6.0,14.0,0.0,0.0,0.0,0.0,17385.0,7.0,18061.0,208.0,36.0,978.0,372.0,20.8,1738.5,18.0,3.0,1.0,6.0,9.0,7.0,1.0,0.0,1.0,0.0,16407.0,7.0,17689.0,226.0,54.0,-978.0,-372.0,22.6,1640.7
4492063220.0,1.0,51.0,4.0,1.0,11.0,3.0,9.0,1.0,1.0,0.0,0.0,16663.0,7.0,18021.0,188.0,64.0,1884.0,1871.0,18.8,1666.3,16.0,2.0,0.0,3.0,11.0,2.0,0.0,0.0,0.0,0.0,14779.0,6.4,16150.0,208.0,40.0,-1884.0,-1871.0,20.8,1477.9
4519728493.0,1.0,18.0,2.0,1.0,10.0,4.0,13.0,1.0,0.0,1.0,0.0,17902.0,7.2,18882.0,186.0,50.0,2224.0,2062.0,18.6,1790.2,15.0,2.0,0.0,4.0,10.0,7.0,1.0,1.0,0.0,0.0,15678.0,6.6,16820.0,208.0,44.0,-2224.0,-2062.0,20.8,1567.8
4507920169.0,0.0,22.0,3.0,0.0,8.0,11.0,9.0,1.0,0.0,1.0,0.0,17398.0,7.0,18429.0,206.0,36.0,-1079.0,252.0,20.6,1739.8,21.0,5.0,1.0,11.0,8.0,7.0,1.0,1.0,0.0,0.0,18477.0,7.0,18177.0,233.0,44.0,1079.0,-252.0,23.3,1847.7
4517895985.0,0.0,15.0,1.0,0.0,5.0,7.0,6.0,0.0,0.0,0.0,0.0,15532.0,6.8,17712.0,201.0,40.0,-1768.0,-1778.0,20.1,1553.2,14.0,4.0,1.0,7.0,5.0,8.0,2.0,1.0,1.0,0.0,17300.0,7.4,19490.0,253.0,59.0,1768.0,1778.0,25.3,1730.0
4469859843.0,0.0,15.0,3.0,0.0,6.0,6.0,4.0,1.0,1.0,0.0,0.0,15412.0,6.8,17010.0,197.0,48.0,-886.0,-476.0,19.7,1541.2,16.0,3.0,1.0,6.0,6.0,8.0,0.0,0.0,0.0,0.0,16298.0,6.8,17486.0,205.0,52.0,886.0,476.0,20.5,1629.8
